51,32,84,89,47,54,73,66,58,52,81,11,39,65,71,90,37,96,88,35,30,50,14,36,3,80,8,83,33,95,16,78,56,94,68,0,59,22,20,19,77,79,23,49,60,5,13,29,44,9,46,2,17,7,61,53,40,28,92,27,55,97,67,4,34,18,85,1,24,38,87,63,75,76,74,98,6,31,70,72,45,93,86,91,43,25,57,10,69,99,48,26,15,62,12,42,21,64,82,41
68,97,31,8,7,64,15,72,44,40,65,91,83,34,94,46,19,57,78,54,39,3,17,32,92,49,99,18,95,87,41,75,71,62,93,20,6,25,81,59,21,56,58,29,76,61,5,47,90,35,28,10,74,16,43,9,27,45,0,67,88,48,63,42,11,85,23,12,66,13,69,53,84,96,22,38,4,37,52,80,24,82,26,55,2,79,14,36,73,89,60,70,33,50,30,1,51,86,98,77
49,60,61,27,98,83,81,36,21,66,29,59,20,5,22,64,3,38,74,69,71,80,24,45,39,18,97,34,15,26,75,88,14,0,6,54,96,57,47,40,37,19,84,10,12,8,31,7,43,67,79,16,17,87,63,72,53,90,4,99,92,55,94,2,52,46,30,58,25,76,70,56,91,50,73,48,95,41,68,42,11,78,1,93,51,33,28,89,23,44,62,85,35,32,9,13,82,65,86,77
48,15,30,81,13,61,56,55,82,76,42,43,63,47,10,17,9,58,5,70,40,24,16,91,99,67,46,60,1,89,37,69,73,80,77,96,41,45,38,11,79,68,39,75,7,53,54,92,3,31,88,26,33,29,98,50,28,4,66,36,85,62,12,84,34,14,72,51,59,27,78,23,64,32,44,8,57,74,20,97,19,25,49,65,0,21,71,94,22,87,95,2,6,18,52,83,90,93,86,35
40,52,94,70,16,39,95,97,48,18,37,96,47,1,29,88,43,57,14,64,12,31,49,24,87,50,6,54,63,77,76,0,33,30,41,22,27,20,75,19,35,26,5,90,91,45,23,36,62,83,3,81,10,58,44,4,80,86,21,28,9,61,38,34,92,68,2,74,67,65,60,46,98,93,55,71,69,56,85,32,7,73,84,8,15,11,78,51,89,13,59,82,79,66,25,99,53,72,42,17
9,87,71,47,69,78,31,79,66,36,72,13,41,34,59,82,65,74,40,54,43,35,17,32,64,61,22,1,55,94,28,57,76,56,6,52,11,90,86,89,21,85,63,83,8,58,5,88,91,15,24,27,95,7,62,51,16,49,75,33,18,68,14,77,73,96,2,20,80,39,25,12,29,37,10,84,26,98,60,53,0,99,50,70,38,81,44,67,42,45,23,46,19,97,93,92,3,4,48,30
76,50,5,95,59,9,83,64,91,33,48,25,1,53,4,30,31,44,28,66,47,26,23,75,81,58,80,8,15,34,79,52,98,86,43,67,41,38,17,85,71,46,7,18,96,24,6,27,16,40,97,3,2,54,77,29,90,65,10,68,20,78,37,73,62,61,12,69,92,74,99,49,14,94,13,63,35,19,89,88,84,51,70,72,56,39,21,57,55,22,42,60,36,87,0,93,32,82,11,45
21,65,94,1,48,18,5,9,13,98,93,25,46,60,51,35,70,22,69,82,64,33,56,27,85,6,44,76,57,11,61,49,54,96,59,62,55,43,10,91,52,37,20,29,73,58,36,88,97,92,71,8,15,7,78,87,81,50,72,24,47,80,86,68,4,12,99,17,40,77,75,67,30,26,28,41,34,90,0,39,32,23,16,63,19,74,3,89,14,53,2,84,31,45,38,83,66,42,95,79
65,74,67,38,71,59,86,9,6,81,90,60,36,22,46,68,88,2,39,99,11,50,77,33,62,35,76,10,23,83,61,31,85,43,64,80,20,87,16,52,21,15,53,29,58,45,3,57,97,24,41,75,25,14,69,89,56,4,34,66,40,44,93,96,7,92,17,79,84,54,5,91,26,27,37,51,28,49,0,32,95,72,55,42,48,18,78,63,82,12,8,19,98,94,30,70,1,13,73,47
13,61,66,92,62,75,7,91,20,48,31,49,46,14,99,83,55,51,89,47,58,93,54,28,40,98,37,50,16,22,77,3,36,60,90,59,4,0,34,39,33,87,63,12,8,95,72,76,88,11,52,81,57,32,17,2,9,68,35,84,94,73,21,53,41,26,69,24,71,6,65,86,10,44,96,19,82,67,25,78,85,64,27,30,1,18,70,79,23,15,29,43,80,42,56,5,97,74,38,45
36,67,98,57,5,68,26,77,60,31,18,71,46,72,13,78,94,87,86,92,49,88,44,16,40,81,14,12,30,10,3,0,93,27,6,24,76,56,37,48,80,8,84,61,47,4,22,66,11,20,99,63,53,64,35,82,19,91,69,73,1,90,23,51,45,59,54,70,58,41,74,83,79,7,9,32,43,42,28,95,85,65,75,33,62,17,89,96,21,34,97,2,25,50,39,38,15,55,52,29
